Begin User Interface
1061.094971,16.896999,34.831001
1051.822998,17.507000,34.526001
1059.753052,15.921000,35.136002
1055.787964,16.531000,33.733002
1059.875000,16.469999,33.428001
1055.483032,17.750999,35.563000
1058.105957,16.165001,33.733002
1056.397949,16.958000,34.160000
1054.446045,18.299999,32.146999
1057.008057,15.799000,34.221001
1058.959961,17.323999,34.526001
1058.959961,16.836000,34.465000
1057.862061,17.323999,33.977001
1053.836060,17.263000,32.085999
1058.045044,15.311000,35.441002
1058.045044,18.239000,35.380001
1057.618042,16.653000,34.160000
1052.921021,16.348000,32.695999
1057.068970,16.348000,33.916000
1057.068970,18.422001,35.136002
1057.068970,18.605000,32.879002
1057.068970,17.872999,34.098999
1056.641968,16.469999,33.672001
1056.458984,17.568001,32.574001
1057.374023,16.287001,35.441002
1058.715942,16.469999,32.879002
1057.862061,16.591999,34.342999
1056.703003,18.056000,33.855000
1055.360962,20.252001,34.098999
1058.411011,17.872999,35.075001
1058.411011,19.275999,33.488998
1056.337036,17.080000,32.269001
1056.337036,18.299999,34.160000
1058.105957,18.239000,34.891998
1057.495972,17.872999,33.367001
1056.824951,15.921000,33.244999
1056.093018,19.153999,33.306000
1055.483032,17.750999,33.793999
1055.483032,17.202000,34.342999
1055.483032,20.374001,33.428001
1055.483032,17.080000,1054.994995,19.153999,32.574001
1055.239014,17.018999,35.196999
1056.764038,17.080000,33.183998
1056.764038,15.555000,33.855000
1057.435059,17.568001,33.793999
1057.435059,15.677000,33.611000
1058.228027,15.006000,35.075001
1056.581055,16.042999,34.709000
1057.739990,16.896999,34.221001
1056.397949,16.896999,34.831001
1057.312988,17.568001,34.465000
1057.312988,17.568001,33.916000
1055.910034,16.714001,33.916000
1055.910034,17.812000,34.221001
1055.910034,17.385000,34.221001
1055.604980,19.398001,36.173000
1055.604980,18.726999,35.441002
1057.678955,18.605000,33.733002
1056.764038,19.947001,35.257999
1055.787964,17.750999,35.380001
1058.166992,17.141001,33.916000
1057.312988,17.872999,34.465000
1057.495972,15.799000,35.075001
1055.848999,17.323999,33.183998
1055.483032,18.177999,36.112000
1057.801025,19.093000,33.855000
1057.801025,17.690001,33.549999
1057.801025,17.872999,34.221001
1057.557007,19.032000,34.221001
1057.557007,17.080000,35.196999
1057.557007,17.934000,35.685001
1055.360962,17.690001,33.733002
1057.068970,17.812000,36.050999
1057.068970,16.653000,36.355999
1057.130005,18.544001,33.488998
1055.483032,16.775000,34.770000
1055.483032,18.971001,34.647999
1055.483032,17.629000,35.136002
1057.312988,19.275999,36.112000
1056.520020,19.580999,33.611000
1057.191040,16.775000,34.403999
1057.008057,18.605000,35.685001
1057.191040,17.445999,36.112000
1059.142944,17.934000,35.136002
1057.068970,17.812000,33.855000
