Roll, Pitch
45.323269, 90.238136
46.544907, 91.256203
46.637070, 90.514389
46.684605, 90.521301
45.585026, 91.443581
44.452568, 90.469368
43.815968, 89.153313
43.421543, 89.610062
44.718079, 90.773560
45.665062, 90.746071
47.949482, 90.207085
49.508717, 92.290489
49.451096, 93.848686
48.355122, 91.253670
47.867783, 91.471848
46.697773, 91.088531
45.937656, 90.783539
47.235664, 90.459152
48.381832, 92.516006
50.614243, 91.676308
50.914165, 92.202957
51.570045, 91.974876
51.519836, 92.665039
51.106831, 92.521347
50.676064, 91.963333
50.385551, 91.773827
50.610733, 92.241089
51.435314, 91.645439
51.978905, 90.218178
51.958885, 90.295792
51.993389, 89.604294
52.504612, 90.418205
54.382530, 92.584610
55.771221, 92.802116
56.846939, 91.487236
57.038609, 90.429169
55.882977, 89.597519
52.856087, 89.915802
53.323154, 89.807793
52.675831, 90.412270
53.409256, 90.755600
55.507320, 90.463005
57.450939, 89.064926
56.356293, 90.216507
57.360298, 90.416351
58.020092, 90.873711
57.129940, 89.851227
56.115448, 89.381142
56.529766, 91.648346
57.276043, 91.028877
57.466389, 90.485374
58.717472, 91.061760
60.108467, 90.701538
60.069599, 90.553001
60.552536, 91.701485
60.936775, 91.774109
60.344910, 90.714409
61.107483, 92.279884
61.019867, 91.122810
60.589062, 91.914070
60.769142, 93.172539
61.201653, 92.245743
60.008572, 90.498756
59.051765, 89.634018
57.973576, 88.850922
57.768700, 89.024269
58.538479, 90.156944
59.884457, 91.777824
62.283375, 90.671318
63.219696, 89.846016
63.047844, 90.201347
62.225872, 89.678001
60.687748, 89.353935
60.229492, 89.950745
59.173508, 90.517891
60.210556, 89.021759
60.945881, 89.180374
62.170944, 90.116364
62.550587, 89.998169
62.587200, 90.402184
64.777489, 90.929283
64.107582, 90.220070
63.716225, 88.673149
64.612762, 88.544655
63.327816, 90.523796
64.184227, 90.570854
65.236923, 90.071037
66.492867, 90.978844
66.553017, 90.283310
66.859947, 87.517136
65.523361, 88.296951
64.598557, 90.281067
64.305290, 89.796875
63.684040, 89.253380
64.820419, 89.995621
65.108322, 88.685753
66.348076, 88.917374
66.964279, 89.295280
67.069939, 90.151230
68.144653, 91.233925
69.338425, 90.016815
68.870064, 88.785049
68.623299, 89.580864
69.095886, 89.720726
69.881844, 89.664146
70.325401, 90.124344
70.783852, 90.216652
70.087105, 89.300423
69.895973, 89.838211
70.279541, 90.538467
72.258171, 89.823486
71.405380, 89.937462
70.361191, 88.450157
71.351456, 89.199203
72.318329, 91.242416
73.187859, 91.074646
74.016289, 88.749313
73.839485, 89.388641
74.021156, 91.131096
75.589462, 91.583420
76.414429, 90.287010
77.066963, 89.583763
77.341843, 89.573547
77.720795, 89.279419
77.981049, 90.365273
77.888870, 91.259407
77.901886, 90.555115
78.720268, 90.043068
78.086067, 90.383621
78.074150, 90.510101
77.087608, 89.956406
77.827011, 89.820389
78.842438, 90.316559
78.683868, 90.867081
79.366653, 90.690269
78.816040, 89.531029
77.374519, 89.344597
78.155724, 90.995102
79.707138, 91.359695
80.249580, 90.571602
80.207069, 89.421280
79.665115, 89.984169
79.795631, 91.325912
80.341652, 90.618202
80.813484, 90.057274
80.604622, 90.925751
80.772766, 90.471977
80.788521, 90.482407
81.815430, 91.501434
81.180695, 90.473206
80.516541, 90.762215
81.080872, 91.881729
83.397087, 90.464928
82.881470, 89.589027
82.397720, 91.258690
81.580116, 90.561523
82.898872, 91.101334
83.580971, 90.426224
83.575447, 90.768127
84.464256, 91.675415
84.789963, 91.066917
86.335709, 90.786232
84.872223, 91.494843
85.287872, 91.303398
85.247391, 91.281685
85.235100, 91.160339
86.051506, 90.491783
85.970078, 90.925774
87.183792, 91.810730
86.687439, 91.693382
87.747520, 91.450478
87.475594, 90.121979
87.641823, 90.910789
88.487984, 90.841316
88.294373, 90.012337
88.686661, 90.215385
87.461586, 91.101837
88.613770, 90.639717
88.414597, 90.353561
88.659554, 91.634567
88.626007, 91.879112
88.586235, 91.512733
92.703217, 91.652458
91.420303, 91.391296
90.789658, 89.955536
89.933426, 90.483208
90.241608, 91.026543
91.061119, 90.659248
91.852478, 91.416946
92.454498, 91.389671
92.115845, 91.230095
93.493462, 90.273590
92.968658, 90.735008
93.796936, 91.572998
94.071724, 91.064781
94.051025, 91.969566
95.422371, 91.575058
95.086479, 90.978638
95.008728, 91.400230
94.944069, 90.543320
94.740883, 90.947021
94.553604, 91.527367
94.574432, 91.021660
94.632317, 91.212723
95.864372, 91.008316
96.561104, 91.254532
97.102043, 91.151436
97.360992, 91.215538
97.709541, 91.063545
97.647491, 91.219223
97.773590, 91.548210
97.766937, 91.185570
97.940742, 91.424240
97.651001, 91.447525
97.276520, 90.252823
97.008904, 90.896461
98.093369, 91.086723
97.969032, 91.180809
98.124390, 91.745537
98.847343, 91.458443
98.889648, 91.475922
99.738281, 91.709900
99.494095, 91.231461
100.414688, 91.215706
101.199326, 92.172859
101.129326, 92.124031
101.652458, 91.807846
101.845497, 91.901222
101.848099, 92.143570
101.691750, 91.690376
101.955757, 92.013344
100.159134, 90.644638
100.033165, 91.134933
100.933983, 91.219612
101.774803, 90.981285
102.218750, 91.619148
103.116928, 92.162857
102.943886, 91.965782
103.709328, 90.896935
103.857552, 91.341034
102.913551, 91.227852
101.471016, 91.176666
102.974510, 91.124031
105.203529, 91.352211
105.555038, 90.723267
104.337112, 91.108315
104.732506, 91.581818
104.929893, 91.565933
106.251320, 91.255951
106.563477, 91.166443
106.366226, 90.310059
106.742111, 91.556450
106.049416, 91.335007
107.505852, 90.946053
107.330551, 91.264778
107.157875, 89.626656
108.097466, 90.607224
107.215378, 90.943474
108.007645, 90.350670
107.192856, 89.990738
107.579857, 89.343559
107.397240, 89.291161
107.376129, 90.058876
107.679352, 90.483139
107.397835, 90.699669
109.456657, 90.597801
109.031563, 90.228287
110.100128, 89.695961
109.836456, 90.113800
109.844948, 90.235916
110.280663, 90.469101
110.343147, 89.464035
110.290955, 90.080360
110.086639, 90.312950
110.986687, 90.375206
111.742073, 90.818718
111.715714, 91.301796
111.915497, 90.565536
110.161636, 90.746223
110.196060, 91.043167
112.499283, 91.767159
112.585869, 90.827103
113.844513, 90.338028
113.171371, 90.252869
112.946831, 89.787796
112.817261, 90.454277
112.258347, 91.285637
111.969124, 90.900246
112.861252, 91.302094
113.284714, 90.603966
114.029076, 90.368080
113.010017, 90.979584
113.979210, 90.706596
114.300346, 89.914024
114.652550, 90.295708
114.560471, 91.007736
115.284691, 91.027161
115.226471, 90.944481
114.689980, 90.935364
114.866768, 90.562836
113.179253, 91.101784
113.988731, 90.963318
114.284279, 88.857567
116.660011, 89.273460
116.807800, 89.910378
118.358238, 88.651337
117.550873, 89.530342
116.324860, 89.530983
116.989540, 89.438957
116.961189, 89.966125
115.890724, 88.833527
116.820274, 89.728065
116.663612, 89.486626
117.755524, 88.564148
117.015823, 89.059624
116.944504, 89.284256
117.204102, 89.602753
118.114731, 89.723770
117.971107, 89.737503
118.551514, 89.250168
118.999352, 89.684143
119.099731, 89.661469
120.997818, 89.750351
120.940018, 89.869881
121.245117, 89.314034
120.225082, 89.109398
119.699600, 89.822464
119.635330, 89.733604
120.407494, 89.203453
119.068047, 89.132065
119.487923, 89.119270
119.449043, 89.677299
119.220192, 89.814865
122.779007, 90.005203
122.874741, 89.848068
123.283936, 89.909576
123.701057, 90.101883
122.723442, 89.220779
121.522423, 89.081223
120.991249, 89.354591
122.527237, 89.337120
122.655571, 89.517128
123.327850, 89.989784
123.453819, 89.168098
124.198036, 89.787476
123.408203, 89.989563
124.040710, 89.823334
122.673363, 89.701241
124.007675, 89.002129
123.812309, 89.323975
125.160568, 89.729660
125.210144, 88.931427
124.710579, 90.517296
124.544685, 88.995506
124.245338, 89.558952
123.798492, 90.145370
123.834976, 89.289825
122.398720, 90.200325
124.025459, 89.307259
123.751076, 88.838768
124.591377, 89.361336
125.323891, 88.751503
124.962738, 89.384544
125.583138, 89.664055
125.683464, 88.839867
125.955925, 89.402657
125.675842, 89.200729
125.430344, 88.124557
124.879288, 88.840088
124.802841, 88.846123
126.042274, 89.418785
126.362404, 89.291321
126.245392, 88.952576
125.981171, 89.402962
127.197319, 89.699852
127.105339, 89.453178
127.774277, 88.998108
127.040428, 89.848351
127.840286, 89.744987
127.852859, 88.904022
128.380890, 89.460220
126.777893, 89.042809
127.163628, 88.373627
127.249725, 89.069458
127.948509, 88.990273
127.563972, 88.923950
126.998436, 89.582794
127.305130, 89.553810
127.993515, 89.177063
128.744202, 89.318047
128.754761, 89.237534
129.258789, 89.126556
128.462296, 89.074509
128.411743, 88.474266
127.938759, 88.706390
128.865555, 88.687904
129.133041, 88.792473
129.391052, 88.919548
129.819244, 88.535912
129.582489, 88.478378
131.136368, 88.527527
130.580582, 88.937477
130.189072, 88.571136
129.770752, 88.978195
131.017853, 89.255486
132.267075, 88.337685
132.098251, 87.513130
130.906906, 88.372643
130.166321, 88.042786
130.975647, 88.314873
131.325897, 89.447578
131.358276, 88.709892
132.775513, 88.728752
133.693436, 88.864220
131.145554, 87.836876
130.086823, 87.542671
133.545258, 89.113190
132.672867, 88.137703
132.188782, 88.604904
134.000473, 88.825905
133.869156, 87.346497
134.692734, 87.867661
134.034515, 88.024796
 135.072952, 88.165054
134.869827, 87.900711
134.437469, 87.214378
133.819839, 87.756142
133.210114, 87.598099
133.125137, 88.636086
135.667709, 88.715363
135.994904, 88.351158
136.419815, 88.143227
134.566895, 87.239540
133.766296, 87.872055
135.094040, 87.357391
135.296570, 87.443153
134.723618, 88.058266
135.601242, 87.347000
135.043106, 88.615845
135.755783, 88.416275
135.041122, 88.016968
136.472748, 86.772667
135.529083, 87.347206
135.596329, 86.761391
135.179367, 86.599205
134.795547, 88.042503
136.808350, 88.184708
137.499344, 88.107376
137.714050, 88.355858
137.360291, 88.177589
136.687912, 87.355431
136.530533, 87.927711
137.766647, 87.370438
137.450272, 87.163223
138.013596, 86.508415
138.280640, 87.294098
138.672318, 87.763985
137.643478, 86.869713
137.451874, 87.016724
138.104401, 86.705559
139.461807, 87.044983
139.280502, 86.978668
138.638336, 86.513687
138.467407, 86.578156
138.166840, 86.855492
137.655640, 86.842979
138.981064, 87.356750
139.187622, 87.459862
13139.547653, 87.527901
140.956589, 87.393364
140.201294, 87.460114
140.297256, 87.834442
141.041504, 87.757645
139.752426, 87.201790
139.323196, 86.534126
140.599152, 86.909836
141.161484, 86.644173
141.370178, 87.290794
140.435730, 86.632126
139.027039, 87.704956
139.483719, 87.587875
138.564926, 86.778297
140.235306, 87.420128
142.111755, 86.890678
143.220840, 87.379646
142.715637, 86.607635
140.915588, 87.231033
140.805771, 87.359451
140.685501, 87.529839
141.517456, 87.192795
141.410507, 87.554474
141.123734, 87.592377
141.814117, 86.459290
142.841064, 87.076408
142.421829, 87.107018
141.717514, 86.844559
141.964294, 87.376160
141.715836, 86.355721
141.493149, 87.125259
142.208740, 87.208046
142.400024, 86.702362
141.549210, 86.585884
141.795441, 86.544952
142.439407, 87.414871
142.450455, 86.894875
142.394043, 86.023262
141.973663, 86.672859
142.034714, 87.099182
141.948395, 86.098427
141.919952, 86.902145
142.123642, 86.831650
142.871902, 86.424911
142.644379, 86.480766
144.044418, 85.868210
143.867554, 85.881325
143.821487, 86.368073
144.067261, 86.496689
143.413284, 86.532967
143.676239, 86.763771
143.337326, 86.410721
142.963058, 86.473236
143.038086, 86.110458
143.536179, 85.517464
143.674500, 86.269279
144.928955, 86.006042
144.355682, 85.866783
142.834930, 86.156952
141.884277, 85.333702
143.644974, 86.822350
144.946625, 86.797318
146.022690, 86.422874
145.639389, 86.831100
144.977341, 86.226540
144.792145, 86.873177
145.578430, 87.325226
145.105423, 86.542313
145.170227, 86.516884
146.097336, 86.541252
145.590118, 86.261414
143.787582, 86.147552
144.426193, 85.598618
145.050034, 86.459938
146.819427, 85.679298
147.166534, 86.363220
146.423752, 85.662254
146.365479, 85.869507
145.514954, 86.030075
145.036652, 86.664055
145.343948, 86.153481
145.480850, 86.312485
146.727219, 86.123070
147.030304, 86.162430
147.279984, 85.986710
147.360901, 86.107567
146.588333, 86.263519
146.806213, 86.450836
145.875870, 86.259552
145.668549, 86.485336
146.295334, 86.246407
146.936462, 86.488503
147.312714, 86.685921
147.819565, 86.443802
147.367493, 86.817223
148.121338, 86.693367
147.165161, 86.320580
146.211365, 86.424728
147.008759, 85.416595
146.666779, 85.804733
146.600235, 87.431480
146.856323, 86.761063
147.801300, 88.041405
149.193054, 87.870369
150.669922, 87.735222
150.418793, 88.061272
150.053391, 86.129921
148.380173, 86.080101
146.465317, 85.973473
147.576126, 87.049599
148.582031, 86.941284
149.613037, 86.822433
148.850937, 86.995430
149.061432, 86.428253
147.939987, 86.532608
146.690170, 87.284187
150.269608, 85.972786
150.769424, 87.024605
150.450439, 87.366379
149.564453, 86.994362
148.823807, 87.553650
148.993500, 87.786613
149.488586, 87.363869
150.964218, 87.087334
151.521530, 87.346100
151.484192, 86.979568
150.452179, 86.748230
150.117279, 86.975006
149.647934, 87.418114
149.415115, 87.423668
149.989700, 87.286140
150.390930, 87.575989
151.188034, 87.862671
150.510193, 87.207451
150.537857, 86.773544
150.457535, 87.251114
150.455917, 87.251114
150.083160, 87.104988
149.960083, 87.157951
151.482544, 87.435493
151.157669, 86.794891
151.000732, 87.460022
1151.290283, 87.760834
151.969803, 87.244576
151.072998, 86.568771
151.358307, 87.256401
151.361542, 87.242935
151.115021, 87.049103
151.313538, 87.013077
153.493378, 86.975998
155.838104, 87.840065
155.766479, 87.585068
153.756195, 87.946869
151.167099, 87.201775
150.300888, 88.256142
151.029953, 87.957664
152.545486, 87.391724
153.891647, 88.234383
154.466125, 87.846878
153.738770, 87.431274
153.398941, 87.407616
153.961304, 87.263199
154.829346, 87.745766
155.134277, 88.301331
154.065216, 87.973183
152.686996, 88.011200
152.023834, 88.219299
152.969574, 87.525223
153.265488, 87.313835
154.280838, 87.424240
154.473404, 86.873428
154.986725, 87.740044
154.068710, 88.581039
153.209152, 88.208305
152.869110, 88.312424
153.015762, 88.352234
153.795609, 88.069199
154.228012, 87.319351
154.823959, 88.030266
155.396011, 86.778580
154.422684, 87.501801
153.352051, 87.734962
152.767288, 87.699554
154.195724, 87.923836
154.839386, 88.273392
154.606506, 87.755440
155.435318, 87.629753
155.786285, 87.341606
156.005508, 87.748474
156.129868, 87.819710
155.243729, 87.914635
154.816772, 87.809586
154.475021, 87.927391
154.404144, 87.742256
155.060257, 88.048065
156.089310, 88.284271
155.935715, 88.164223
155.836288, 87.830757
155.455551, 87.538841
154.987885, 87.438271
155.423477, 87.627357
156.630203, 87.701157
156.849808, 87.460464
156.229309, 87.305000
156.188049, 87.917824
156.425232, 88.238403
156.090820, 87.975502
156.253922, 87.884537
156.044571, 88.018593
156.017853, 87.782860
156.215805, 87.554367
156.519592, 87.840828
157.151596, 87.655373
157.401230, 87.314545
156.691574, 87.064987
157.864334, 87.863960
158.059235, 87.488037
156.904572, 87.323547
156.751724, 87.715622
156.995651, 87.670898
157.205063, 87.687508
157.247467, 88.193497
158.197189, 87.378067
158.135574, 87.484261
157.001892, 87.495819
157.239868, 87.992592
158.759430, 87.820290
158.555054, 87.450729
158.361435, 87.382568
157.122635, 87.439087
156.409134, 87.763588
158.092010, 87.421867
159.681519, 87.256752
160.481689, 87.476364
160.614288, 87.455055
159.409561, 87.644096
156.572617, 86.926010
156.762115, 86.634514
159.648010, 86.634346
159.426132, 86.915947
158.735901, 87.574364
158.353760, 87.447083
158.796829, 87.233315
158.022476, 87.135834
157.803848, 87.616898
158.768524, 87.490639
159.934113, 87.641129
160.742477, 87.870224
159.652451, 87.117729
159.049225, 87.610367
159.889801, 87.298531
158.954269, 86.779861
158.094543, 87.401489
158.758926, 88.239647
158.052124, 87.414658
160.415161, 88.115616
161.221802, 87.602478
161.588196, 87.125351
160.311478, 87.305038
161.247879, 87.387932
162.565628, 86.828217
163.951447, 86.222824
162.684631, 87.159630
159.894882, 86.832710
159.741196, 87.119301
159.056625, 86.982040
162.700089, 87.637398
163.226761, 87.313408
162.548492, 86.763603
161.705063, 87.024269
161.072357, 86.309677
160.930939, 86.857742
161.840988, 87.267258
161.037949, 87.235626
160.995514, 87.383385
161.481918, 87.296921
163.407028, 87.009285
163.524292, 86.822289
161.964249, 87.355110
160.828522, 87.886879
161.026306, 87.236824
162.272720, 87.530640
163.438446, 87.373001
163.367249, 87.178955
162.825974, 86.548836
163.796219, 86.070763
161.351349, 86.082916
163.021301, 86.848045
164.527435, 87.029037
164.775330, 86.747635
164.005341, 86.827766
163.941849, 86.909447
164.183640, 86.622543
163.209473, 86.626556
163.068039, 87.304092
166.204376, 86.460945
165.639099, 86.071922
166.142426, 88.004105
165.687653, 86.290649
164.430313, 87.471146
165.235214, 87.492355
165.270432, 86.617241
165.164978, 87.738907
166.319199, 87.606171
167.708008, 88.087738
167.640945, 87.146996
166.529999, 87.172897
165.240295, 87.518578
164.962280, 87.058838
165.402115, 87.012505
165.658585, 87.078979
166.267975, 87.103355
166.328140, 86.804428
166.385529, 87.034355
166.297867, 87.142151
165.899048, 87.249596
166.018311, 86.839851
166.347000, 87.250801
166.088242, 87.983887
164.032822, 86.791451
163.600281, 84.277718
167.066315, 90.508438
170.111496, 86.269348
171.112381, 87.635002
173.920929, 86.962654
172.899033, 86.656357
168.199203, 86.890511
167.911072, 87.662025
168.780380, 86.669640
168.643845, 86.952309
169.016144, 87.337097
170.709747, 87.058258
171.076706, 86.306351
169.910568, 85.853432
168.904724, 86.402580
169.596146, 88.319618
168.944244, 85.635597
167.986496, 86.826332
167.312027, 87.635208
166.314987, 87.430023
166.960480, 87.467018
167.240051, 86.895035
168.052353, 86.602692
168.154739, 86.496643
167.170364, 86.251732
166.339905, 86.235512
165.415649, 86.725861
164.929642, 86.813377
165.337494, 86.297119
166.976913, 86.473480
168.931686, 86.940186
169.086456, 87.155785
167.268082, 87.228653
166.464722, 86.873688
166.015320, 86.869194
167.110199, 87.229240
168.049927, 86.746170
169.019852, 86.962234
168.815384, 86.997047
167.973328, 86.943214
166.702881, 87.059357
166.943649, 86.718208
167.358170, 87.135223
168.025558, 87.108162
167.919342, 86.856232
166.813919, 86.816589
166.018600, 86.821968
165.540100, 87.427940
165.137146, 87.169556
164.737762, 86.883316
163.931274, 86.194099
163.204666, 86.489067
161.778412, 86.283264
163.776520, 86.099731
165.070938, 87.184334
163.593628, 86.119324
161.500290, 84.984795
157.117844, 86.948273
154.918762, 85.043190
152.110031, 85.228477
151.225845, 86.238663
151.559235, 86.016960
150.099808, 82.486031
147.333893, 86.028786
145.620071, 86.587914
145.559845, 86.382896
144.467087, 86.061409
146.535812, 86.368622
148.928940, 86.065529
148.161194, 86.363190
142.802750, 85.303658
140.249176, 85.847168
136.056458, 85.459000
132.948380, 85.809517
131.326767, 84.411659
128.988892, 85.000130
128.943375, 85.951317
129.507416, 85.435074
130.153992, 84.764618
129.459488, 84.420578
130.507446, 86.764984
131.441391, 87.189919
132.103699, 86.911285
131.495132, 86.692108
130.610992, 86.832542
127.734055, 86.901543
126.621986, 86.531624
123.873657, 87.910133
123.736115, 89.477409
124.162872, 87.012238
122.344360, 86.284851
121.178391, 84.978325
120.201012, 86.022812
117.900330, 86.678474
116.892532, 88.178391
117.972755, 88.598732
118.618935, 87.919067
117.793648, 86.078384
116.591690, 85.452171
116.523895, 85.641113
115.993011, 85.757515
115.179100, 85.941139
114.227417, 85.640945
114.334007, 86.919937
114.717300, 87.762718
114.601295, 87.205803
112.230446, 86.919762
112.540321, 86.792587
112.284187, 86.711319
112.152336, 86.369247
112.722130, 86.622536
113.099716, 86.521553
114.631660, 87.178932
116.980797, 87.435738
119.293243, 86.362923
122.856194, 87.257027
124.657524, 88.993149
128.907730, 90.074104
127.054008, 89.259842
126.141411, 89.486801
122.713890, 88.811684
119.959190, 89.790718
127.120781, 89.772812
128.247467, 88.966362
130.358063, 89.028984
132.678085, 89.657951
134.449310, 89.477325
133.899414, 89.156044
127.555161, 88.503326
123.280754, 86.558174
120.704247, 85.262398
114.697823, 84.711777
112.324852, 85.518539
115.085693, 86.100822
116.658623, 86.724319
118.837540, 86.587585
122.737167, 85.742050
123.326180, 83.929268
115.337700, 83.195053
113.226685, 82.878212
111.052528, 83.963913
109.935822, 86.095009
111.476532, 86.247589
112.331413, 86.902008
112.353592, 88.321167
113.951035, 87.315300
115.350510, 86.937050
116.450577, 87.210815
118.618965, 87.203621
120.201225, 88.075439
122.084412, 89.540810
121.200455, 88.839043
120.564018, 88.880379
118.261314, 88.637589
118.318626, 88.453629
119.508049, 88.409714
123.783028, 88.209808
125.639305, 88.859299
127.920792, 89.535812
130.102310, 89.443260
127.662262, 89.612923
124.881218, 89.136497
121.911217, 88.353050
120.137276, 88.484802
120.018143, 88.178703
119.925278, 87.603645
117.347649, 87.356239
115.864838, 86.206665
117.119347, 86.264854
119.273712, 86.871773
118.245041, 85.795906
122.370552, 85.620895
112.509132, 82.884628
107.509277, 81.590126
103.981155, 83.099258
103.078163, 82.874199
108.022293, 84.165756
107.320915, 85.574005
109.300140, 85.555374
109.408348, 85.594353
110.260979, 85.075340
111.884178, 86.252975
114.731255, 85.970947
118.210770, 88.745354
114.867378, 88.716438
113.663490, 88.786270
115.047913, 88.977943
115.020058, 89.191513
115.513237, 89.683136
126.439217, 89.346825
127.920914, 89.696732
129.123398, 89.557678
126.334892, 89.711899
125.305618, 90.140503
127.618011, 89.692078
128.785828, 89.708275
127.647041, 89.575165
124.729485, 89.792671
120.813835, 89.059372
118.487999, 87.685303
117.473236, 89.033478
8.154930, 88.659897
119.484818, 88.612228
121.708023, 87.837982
121.981445, 86.629196
121.117729, 86.114792
122.891037, 83.451355
107.392662, 80.802299
101.465500, 79.300034
98.254417, 80.774132
97.612320, 80.959106
3940, 81.678711
102.828178, 83.837982
103.199089, 85.692108
109.040939, 85.157761
107.756874, 87.274712
106.647255, 86.965240
105.772545, 87.076111
105.819199, 87.238899
106.476913, 87.736473
108.976563, 87.799362
115.216209, 87.880760
117.365662, 88.330620
118.890503, 89.898506
119.452927, 90.922791
115.616997, 89.013084
111.645042, 88.055878
110.027191, 88.708969
114.071625, 89.182892
113.899849, 89.673836
114.622833, 89.848625
125.261536, 90.235016
127.103790, 90.869392
129.009705, 89.554329
129.904312, 89.885544
130.078339, 89.485596
128.103683, 89.775291
125.859604, 89.371445
123.212326, 88.914886
120.887421, 88.096809
123.356209, 88.465675
123.632950, 88.525131
124.285072, 88.073883
123.132095, 87.426628
122.743927, 87.638840
120.096840, 87.372437
120.591835, 87.141365
120.428917, 86.243820
117.341057, 87.195534
117.344017, 87.562248
119.317566, 87.184425
119.573647, 84.457542
110.987022, 82.746346
107.560509, 81.679893
105.989349, 82.102310
104.038651, 83.730583
104.299263, 83.957771
103.715996, 85.385475
105.112419, 86.073257
107.485466, 86.211700
109.310295, 87.020317
108.572830, 87.071297
108.451622, 85.968597
106.920532, 86.575523
106.518944, 88.456963
107.033714, 86.581818
108.589752, 86.710213
109.797745, 86.454399
115.432930, 87.247513
119.087822, 90.425728
116.021477, 89.624168
114.698296, 89.159065
115.179344, 89.259857
116.563217, 90.332382
116.210854, 90.121483
121.981911, 89.744514
124.768066, 89.787140
124.765381, 90.103470
121.263397, 89.727844
118.854210, 90.129822
119.562050, 88.892120
120.306198, 87.699532
117.969116, 87.667252
116.269257, 87.667801
114.124184, 86.884003
116.620071, 89.238289
117.914230, 89.756584
118.034943, 88.475677
119.820183, 87.702576
112.100449, 86.563370
112.773186, 84.322273
103.882454, 83.691002
102.142036, 85.096077
103.214691, 86.644836
104.375999, 86.585327
104.549934, 86.224136
104.679001, 86.618111
105.213982, 86.808334
105.344368, 86.575531
105.118195, 86.268784
103.756744, 87.286476
101.981857, 87.558067
101.801003, 87.319748
103.532959, 87.077576
104.071655, 87.214417
104.358566, 87.150841
102.383575, 86.814964
102.941750, 86.205139
102.748390, 86.015526
100.936607, 86.496170
99.789581, 87.283234
100.197792, 87.178299
99.012703, 86.687248
99.583000, 86.879341
98.292984, 85.983498
98.425941, 87.170891
97.942856, 88.223587
97.416405, 87.021683
97.484230, 88.249718
98.556519, 88.488197
97.718941, 88.576164
98.407112, 88.497284
96.295158, 86.175301
96.296471, 86.312775
93.504120, 88.363983
95.113625, 88.653755
94.910973, 87.760368
95.601868, 87.409332
96.335968, 87.509613
95.958183, 89.203346
93.232513, 87.029305
93.291962, 86.611198
91.586380, 87.893188
93.298225, 88.710052
92.830490, 87.422768
92.885719, 87.993652
93.614952, 87.170364
93.655373, 87.069870
91.349342, 87.198730
89.259819, 87.800072
88.787964, 87.675606
87.170624, 88.062080
87.024055, 87.561562
89.447891, 86.347977
88.840607, 86.306107
89.294861, 86.746208
88.465965, 87.351318
88.668144, 87.864670
87.789955, 87.863731
85.973648, 87.741653
87.132614, 87.651939
86.563065, 88.254105
88.995033, 87.493767
88.363892, 86.172989
88.651222, 86.123436
88.753181, 87.309616
84.235939, 87.374939
84.056648, 87.378517
83.683472, 87.531441
83.831482, 88.232452
86.119980, 87.225685
85.812462, 86.611237
83.870773, 87.251648
84.759483, 86.796844
84.931648, 87.266693
83.360909, 87.604561
81.848930, 87.595436
83.213982, 87.137924
83.300423, 87.399139
85.059921, 86.871674
 82.548912, 86.012901
81.920853, 86.280563
80.954239, 85.992355
80.881760, 87.672417
82.915962, 88.905907
84.355682, 89.961609
85.367813, 89.044167
85.727089, 88.750969
83.709030, 87.430016
 77.601151, 84.777885
75.353477, 87.352318
76.835846, 89.365204
76.477196, 91.047623
80.899841, 92.958664
85.777397, 93.252686
85.444138, 93.140068
85.514420, 91.696190
85.421600, 91.431534
82.992455, 88.988304
82.459106, 88.845512
81.268295, 88.419609
77.816818, 95.939529
90.643997, 96.553169
84.378410, 53.012527
74.738647, 102.799835
97.744911, 89.100754
99.332100, 86.033180
99.181496, 87.054222
89.915901, 87.955574
90.313568, 87.474236
86.230019, 94.105087
91.153229, 90.640282
90.808838, 90.337692
89.963730, 90.143684
89.931854, 90.566826
92.409531, 90.239761
92.701111, 90.102959
90.225288, 90.189598
90.099724, 90.208641
90.171089, 90.266640
90.170067, 90.527336
90.155525, 91.004501
90.124321, 90.961052
90.161469, 89.958130
90.162422, 89.664543
89.993492, 89.823418
89.890526, 90.622734
88.228447, 91.283684
88.488579, 90.717842
90.358978, 91.201935
91.510628, 87.065514
91.763168, 89.719528
89.754799, 90.259964
90.212982, 90.218033
90.241737, 90.199631
90.082993, 90.161568
90.089989, 90.309662
90.086601, 90.292885
90.086411, 90.255783
90.086853, 90.272972
90.090111, 90.279572
90.193069, 90.194397
90.171021, 90.155838
90.170364, 90.205261
90.170906, 90.216095
90.141953, 90.281075
90.147469, 90.296638
90.170029, 90.255287
90.170593, 90.276115
90.170670, 90.235924
90.176743, 90.241882
90.106255, 90.282288
90.196693, 90.174751
90.202477, 90.257500
90.150925, 90.306816
90.112076, 90.315033
90.080803, 90.226662
90.099480, 90.174751
90.147667, 90.212799
90.151100, 90.233093
90.231827, 90.270195
90.219002, 90.230507
90.183029, 90.241386
90.183441, 90.191521
90.099457, 90.141106
90.093376, 90.276131
90.134712, 90.310768
90.167549, 90.249619
90.154419, 90.276733
90.138206, 90.230278
90.199463, 90.278084
90.173843, 90.141609
90.180595, 90.178795
90.189941, 90.167786
90.189407, 90.257835
90.189575, 90.308479
90.190239, 90.275696
90.190071, 90.339218
90.189934, 90.305527
90.190010, 90.225044
90.189758, 90.301971
90.212639, 90.170425
90.186882, 90.258881
90.141472, 90.263794
90.196625, 90.184723
90.099564, 90.161415
90.099617, 90.339417
90.106201, 90.235260
90.106400, 90.302536
90.144432, 90.212929
90.170631, 90.235878
90.045197, 90.137375
90.125443, 90.197388
